name,link
Rosacea,https://www.mayoclinic.org/diseases-conditions/rosacea/symptoms-causes/syc-20353815
Roseola,https://www.mayoclinic.org/diseases-conditions/roseola/symptoms-causes/syc-20377283
Rotator cuff injury,https://www.mayoclinic.org/diseases-conditions/rotator-cuff-injury/symptoms-causes/syc-20350225
Rotavirus,https://www.mayoclinic.org/diseases-conditions/rotavirus/symptoms-causes/syc-20351300
"Round back, also known as
Kyphosis",https://www.mayoclinic.org/diseases-conditions/kyphosis/symptoms-causes/syc-20374205
"RSV, also known as
Respiratory syncytial virus (RSV)",https://www.mayoclinic.org/diseases-conditions/respiratory-syncytial-virus/symptoms-causes/syc-20353098
Rubella,https://www.mayoclinic.org/diseases-conditions/rubella/symptoms-causes/syc-20377310
"Rubeola, also known as
Measles",https://www.mayoclinic.org/diseases-conditions/measles/symptoms-causes/syc-20374857
Rumination syndrome,https://www.mayoclinic.org/diseases-conditions/rumination-syndrome/symptoms-causes/syc-20377330
"Runner's knee, also known as
Patellofemoral pain syndrome",https://www.mayoclinic.org/diseases-conditions/patellofemoral-pain-syndrome/symptoms-causes/syc-20350792
"Ruptured disk, also known as
Herniated disk",https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095
Ruptured eardrum (perforated eardrum),https://www.mayoclinic.org/diseases-conditions/ruptured-eardrum/symptoms-causes/syc-20351879
Ruptured spleen,https://www.mayoclinic.org/diseases-conditions/ruptured-spleen/symptoms-causes/syc-20352317
Sacral dimple,https://www.mayoclinic.org/diseases-conditions/sacral-dimple/symptoms-causes/syc-20377353
Sacroiliitis,https://www.mayoclinic.org/diseases-conditions/sacroiliitis/symptoms-causes/syc-20350747
"SAD, also known as
Seasonal affective disorder (SAD)",https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/symptoms-causes/syc-20364651
Salivary gland tumors,https://www.mayoclinic.org/diseases-conditions/salivary-gland-cancer/symptoms-causes/syc-20354151
Salmonella infection,https://www.mayoclinic.org/diseases-conditions/salmonella/symptoms-causes/syc-20355329
"Salmonellosis, also known as
Salmonella infection",https://www.mayoclinic.org/diseases-conditions/salmonella/symptoms-causes/syc-20355329
Sarcoidosis,https://www.mayoclinic.org/diseases-conditions/sarcoidosis/symptoms-causes/syc-20350358
Sarcoma,https://www.mayoclinic.org/diseases-conditions/sarcoma/symptoms-causes/syc-20351048
"Sarcoma, bone cancer, also known as
Bone cancer",https://www.mayoclinic.org/diseases-conditions/bone-cancer/symptoms-causes/syc-20350217
"Sarcoma, soft tissue, also known as
Soft tissue sarcoma",https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725
"SBBO, also known as
Small intestinal bacterial overgrowth (SIBO)",https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
Scabies,https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378
"SCAD, also known as
Spontaneous coronary artery dissection (SCAD)",https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711
"Scalded mouth syndrome, also known as
Burning mouth syndrome",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
"Scarlatina, also known as
Scarlet fever",https://www.mayoclinic.org/diseases-conditions/scarlet-fever/symptoms-causes/syc-20377406
Scarlet fever,https://www.mayoclinic.org/diseases-conditions/scarlet-fever/symptoms-causes/syc-20377406
Schizoaffective disorder,https://www.mayoclinic.org/diseases-conditions/schizoaffective-disorder/symptoms-causes/syc-20354504
Schizoid personality disorder,https://www.mayoclinic.org/diseases-conditions/schizoid-personality-disorder/symptoms-causes/syc-20354414
Schizophrenia,https://www.mayoclinic.org/diseases-conditions/schizophrenia/symptoms-causes/syc-20354443
"Schizophrenia, adolescent, also known as
Childhood schizophrenia",https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483
"Schizophrenia, childhood, also known as
Childhood schizophrenia",https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483
"Schizophrenia, juvenile, also known as
Childhood schizophrenia",https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483
Schizotypal personality disorder,https://www.mayoclinic.org/diseases-conditions/schizotypal-personality-disorder/symptoms-causes/syc-20353919
Schwannoma,https://www.mayoclinic.org/diseases-conditions/schwannoma/cdc-20352974
"SCI, also known as
Spinal cord injury",https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
Sciatica,https://www.mayoclinic.org/diseases-conditions/sciatica/symptoms-causes/syc-20377435
Scleroderma,https://www.mayoclinic.org/diseases-conditions/scleroderma/symptoms-causes/syc-20351952
"Sclerosing cholangitis, also known as
Primary sclerosing cholangitis",https://www.mayoclinic.org/diseases-conditions/primary-sclerosing-cholangitis/symptoms-causes/syc-20355797
Sclerosing mesenteritis,https://www.mayoclinic.org/diseases-conditions/sclerosing-mesenteritis/symptoms-causes/syc-20355087
"Sclerosis, multiple, also known as
Multiple sclerosis",https://www.mayoclinic.org/diseases-conditions/multiple-sclerosis/symptoms-causes/syc-20350269
"Sclerosis, systemic, also known as
Scleroderma",https://www.mayoclinic.org/diseases-conditions/scleroderma/symptoms-causes/syc-20351952
Scoliosis,https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716
Scorpion sting,https://www.mayoclinic.org/diseases-conditions/scorpion-stings/symptoms-causes/syc-20353859
Scrotal masses,https://www.mayoclinic.org/diseases-conditions/scrotal-masses/symptoms-causes/syc-20352604
Seasonal affective disorder (SAD),https://www.mayoclinic.org/diseases-conditions/seasonal-affective-disorder/symptoms-causes/syc-20364651
"Seasonal allergy, also known as
Hay fever",https://www.mayoclinic.org/diseases-conditions/hay-fever/symptoms-causes/syc-20373039
Sebaceous carcinoma,https://www.mayoclinic.org/diseases-conditions/sebaceous-carcinoma/cdc-20352957
"Sebaceous cysts, also known as
Epidermoid cysts",https://www.mayoclinic.org/diseases-conditions/epidermoid-cysts/symptoms-causes/syc-20352701
Seborrheic dermatitis,https://www.mayoclinic.org/diseases-conditions/seborrheic-dermatitis/symptoms-causes/syc-20352710
Seborrheic keratosis,https://www.mayoclinic.org/diseases-conditions/seborrheic-keratosis/symptoms-causes/syc-20353878
"Secondary brain cancer, also known as
Brain metastases",https://www.mayoclinic.org/diseases-conditions/brain-metastases/symptoms-causes/syc-20350136
Secondary hypertension,https://www.mayoclinic.org/diseases-conditions/secondary-hypertension/symptoms-causes/syc-20350679
"Seizure disorder, also known as
Epilepsy",https://www.mayoclinic.org/diseases-conditions/epilepsy/symptoms-causes/syc-20350093
"Seizure, absence, also known as
Absence seizure",https://www.mayoclinic.org/diseases-conditions/petit-mal-seizure/symptoms-causes/syc-20359683
"Seizure, febrile, also known as
Febrile seizure",https://www.mayoclinic.org/diseases-conditions/febrile-seizure/symptoms-causes/syc-20372522
"Seizure, grand mal, also known as
Grand mal seizure",https://www.mayoclinic.org/diseases-conditions/grand-mal-seizure/symptoms-causes/syc-20363458
"Seizure, petit mal, also known as
Absence seizure",https://www.mayoclinic.org/diseases-conditions/petit-mal-seizure/symptoms-causes/syc-20359683
"Seizure, temporal lobe, also known as
Temporal lobe seizure",https://www.mayoclinic.org/diseases-conditions/temporal-lobe-seizure/symptoms-causes/syc-20378214
Seizures,https://www.mayoclinic.org/diseases-conditions/seizure/symptoms-causes/syc-20365711
Selective IgA deficiency,https://www.mayoclinic.org/diseases-conditions/selective-iga-deficiency/symptoms-causes/syc-20362236
"Self harming, also known as
Self-injury/cutting",https://www.mayoclinic.org/diseases-conditions/self-injury/symptoms-causes/syc-20350950
Self-injury/cutting,https://www.mayoclinic.org/diseases-conditions/self-injury/symptoms-causes/syc-20350950
Separation anxiety disorder,https://www.mayoclinic.org/diseases-conditions/separation-anxiety-disorder/symptoms-causes/syc-20377455
Sepsis,https://www.mayoclinic.org/diseases-conditions/sepsis/symptoms-causes/syc-20351214
"Septal defect, atrial, also known as
Atrial septal defect (ASD)",https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715
"Septal defect, atrioventricular, also known as
Atrioventricular canal defect",https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492
"Septal defect, ventricular, also known as
Ventricular septal defect (VSD)",https://www.mayoclinic.org/diseases-conditions/ventricular-septal-defect/symptoms-causes/syc-20353495
Septic arthritis,https://www.mayoclinic.org/diseases-conditions/bone-and-joint-infections/symptoms-causes/syc-20350755
Serotonin syndrome,https://www.mayoclinic.org/diseases-conditions/serotonin-syndrome/symptoms-causes/syc-20354758
"Severe acute respiratory syndrome, also known as
Severe acute respiratory syndrome (SARS)",https://www.mayoclinic.org/diseases-conditions/sars/symptoms-causes/syc-20351765
Severe acute respiratory syndrome (SARS),https://www.mayoclinic.org/diseases-conditions/sars/symptoms-causes/syc-20351765
"Severe brain injury, coma, also known as
Coma",https://www.mayoclinic.org/diseases-conditions/coma/symptoms-causes/syc-20371099
Sex headaches,https://www.mayoclinic.org/diseases-conditions/sex-headaches/symptoms-causes/syc-20377477
"Sexual dysfunction, female, also known as
Female sexual dysfunction",https://www.mayoclinic.org/diseases-conditions/female-sexual-dysfunction/symptoms-causes/syc-20372549
"Sexual obsession, also known as
Compulsive sexual behavior",https://www.mayoclinic.org/diseases-conditions/compulsive-sexual-behavior/symptoms-causes/syc-20360434
Sexually transmitted diseases (STDs),https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240
Shaken baby syndrome,https://www.mayoclinic.org/diseases-conditions/shaken-baby-syndrome/symptoms-causes/syc-20366619
Shellfish allergy,https://www.mayoclinic.org/diseases-conditions/shellfish-allergy/symptoms-causes/syc-20377503
Shigella infection,https://www.mayoclinic.org/diseases-conditions/shigella/symptoms-causes/syc-20377529
Shin splints,https://www.mayoclinic.org/diseases-conditions/shin-splints/symptoms-causes/syc-20354105
Shingles,https://www.mayoclinic.org/diseases-conditions/shingles/symptoms-causes/syc-20353054
Short bowel syndrome,https://www.mayoclinic.org/diseases-conditions/short-bowel-syndrome/symptoms-causes/syc-20355091
"Shoulder dislocation, also known as
Dislocated shoulder",https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/symptoms-causes/syc-20371715
"Shy-Drager syndrome, also known as
Multiple system atrophy (MSA)",https://www.mayoclinic.org/diseases-conditions/multiple-system-atrophy/symptoms-causes/syc-20356153
"SIBO, also known as
Small intestinal bacterial overgrowth (SIBO)",https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
Sick sinus syndrome,https://www.mayoclinic.org/diseases-conditions/sick-sinus-syndrome/symptoms-causes/syc-20377554
Sickle cell anemia,https://www.mayoclinic.org/diseases-conditions/sickle-cell-anemia/symptoms-causes/syc-20355876
"SIDS, also known as
Sudden infant death syndrome (SIDS)",https://www.mayoclinic.org/diseases-conditions/sudden-infant-death-syndrome/symptoms-causes/syc-20352800
"Sin Nombre virus infection, also known as
Hantavirus pulmonary syndrome",https://www.mayoclinic.org/diseases-conditions/hantavirus-pulmonary-syndrome/symptoms-causes/syc-20351838
Sinus headaches,https://www.mayoclinic.org/diseases-conditions/sinus-headaches/symptoms-causes/syc-20377580
"Sinusitis, acute, also known as
Acute sinusitis",https://www.mayoclinic.org/diseases-conditions/acute-sinusitis/symptoms-causes/syc-20351671
"Sinusitis, chronic, also known as
Chronic sinusitis",https://www.mayoclinic.org/diseases-conditions/chronic-sinusitis/symptoms-causes/syc-20351661
Sjogren's syndrome,https://www.mayoclinic.org/diseases-conditions/sjogrens-syndrome/symptoms-causes/syc-20353216
Skin cancer,https://www.mayoclinic.org/diseases-conditions/skin-cancer/symptoms-causes/syc-20377605
"Skin cancer, melanoma, also known as
Melanoma",https://www.mayoclinic.org/diseases-conditions/melanoma/symptoms-causes/syc-20374884
"Skin, itchy, also known as
Itchy skin (pruritus)",https://www.mayoclinic.org/diseases-conditions/itchy-skin/symptoms-causes/syc-20355006
"Skipped heartbeats, also known as
Heart palpitations",https://www.mayoclinic.org/diseases-conditions/heart-palpitations/symptoms-causes/syc-20373196
"Slapped cheek disease, also known as
Parvovirus infection",https://www.mayoclinic.org/diseases-conditions/parvovirus-infection/symptoms-causes/syc-20376085
Sleep apnea,https://www.mayoclinic.org/diseases-conditions/sleep-apnea/symptoms-causes/syc-20377631
"Sleep apnea in children, obstructive, also known as
Pediatric obstructive sleep apnea",https://www.mayoclinic.org/diseases-conditions/pediatric-sleep-apnea/symptoms-causes/syc-20376196
"Sleep apnea, central, also known as
Central sleep apnea",https://www.mayoclinic.org/diseases-conditions/central-sleep-apnea/symptoms-causes/syc-20352109
"Sleep apnea, obstructive, also known as
Obstructive sleep apnea",https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090
Sleep disorders,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018
"Sleep terrors, also known as
Sleep terrors (night terrors)",https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524
Sleep terrors (night terrors),https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524
"Sleepiness, daytime, also known as
Narcolepsy",https://www.mayoclinic.org/diseases-conditions/narcolepsy/symptoms-causes/syc-20375497
"Sleeplessness, also known as
Insomnia",https://www.mayoclinic.org/diseases-conditions/insomnia/symptoms-causes/syc-20355167
Sleepwalking,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506
"Slipped disk, also known as
Herniated disk",https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095
"Slow heartbeat, also known as
Bradycardia",https://www.mayoclinic.org/diseases-conditions/bradycardia/symptoms-causes/syc-20355474
"Small bowel bacterial overgrowth, also known as
Small intestinal bacterial overgrowth (SIBO)",https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
Small bowel cancer,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497
"Small bowel prolapse, also known as
Small bowel prolapse (enterocele)",https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small intestinal bacterial overgrowth (SIBO),https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
"Small intestine prolapse, also known as
Small bowel prolapse (enterocele)",https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small vessel disease,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117
Smallpox,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027
Snoring,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694
Social anxiety disorder (social phobia),https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561
Soft palate cancer,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183
Soft tissue sarcoma,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725
"Solar keratosis, also known as
Actinic keratosis",https://www.mayoclinic.org/diseases-conditions/actinic-keratosis/symptoms-causes/syc-20354969
"Solar lentigines, also known as
Age spots (liver spots)",https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20355859
Solitary fibrous tumor,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823
Solitary rectal ulcer syndrome,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749
Somatic symptom disorder,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776
"Somnambulism, also known as
Sleepwalking",https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506
Sore throat,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635
"Spasmodic torticollis, also known as
Cervical dystonia",https://www.mayoclinic.org/diseases-conditions/cervical-dystonia/symptoms-causes/syc-20354123
Specific phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156
"Specific reading disability, also known as
Dyslexia",https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552
Spermatocele,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829
Spider bites,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371
Spina bifida,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860
Spinal arteriovenous malformation (AVM),https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613
Spinal cord injury,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
Spinal cord tumor,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103
"Spinal curvature, also known as
Scoliosis",https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716
Spinal headaches,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913
Spinal stenosis,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961
"Splenomegaly, also known as
Enlarged spleen (splenomegaly)",https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326
"Spondylosis, cervical, also known as
Cervical spondylosis",https://www.mayoclinic.org/diseases-conditions/cervical-spondylosis/symptoms-causes/syc-20370787
Spontaneous coronary artery dissection (SCAD),https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711
Sprained ankle,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225
Sprains,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938
Squamous cell carcinoma of the skin,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480
Stage 4 prostate cancer,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966
"Stammering, also known as
Stuttering",https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572
Staph infections,https://www.mayoclinic.org/diseases-conditions/staph-infections/symptoms-causes/syc-20356221
"STDs, also known as
Sexually transmitted diseases (STDs)",https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240
"Steele-Richardson-Olszewski syndrome, also known as
Progressive supranuclear palsy",https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659
"Stein-Leventhal syndrome, also known as
Polycystic ovary syndrome (PCOS)",https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439
"Stenosing tenosynovitis, also known as
Trigger finger",https://www.mayoclinic.org/diseases-conditions/trigger-finger/symptoms-causes/syc-20365100
"Stenosis, aortic valve, also known as
Aortic valve stenosis",https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139
"Stenosis, mitral valve, also known as
Mitral valve stenosis",https://www.mayoclinic.org/diseases-conditions/mitral-valve-stenosis/symptoms-causes/syc-20353159
"Stenosis, pulmonary valve, also known as
Pulmonary valve stenosis",https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/symptoms-causes/syc-20377034
"Stenosis, pyloric, also known as
Pyloric stenosis",https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/symptoms-causes/syc-20351416
"Stenosis, spinal, also known as
Spinal stenosis",https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961
Stevens-Johnson syndrome,https://www.mayoclinic.org/diseases-conditions/stevens-johnson-syndrome/symptoms-causes/syc-20355936
Stickler syndrome,https://www.mayoclinic.org/diseases-conditions/stickler-syndrome/symptoms-causes/syc-20354067
"Stings, bee, also known as
Bee sting",https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869
"Stings, jellyfish, also known as
Jellyfish stings",https://www.mayoclinic.org/diseases-conditions/jellyfish-stings/symptoms-causes/syc-20353284
"Stings, scorpion, also known as
Scorpion sting",https://www.mayoclinic.org/diseases-conditions/scorpion-stings/symptoms-causes/syc-20353859
Stomach cancer,https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
"Stomach flu, also known as
Viral gastroenteritis (stomach flu)",https://www.mayoclinic.org/diseases-conditions/viral-gastroenteritis/symptoms-causes/syc-20378847
"Stomach pain, nonulcer, also known as
Functional dyspepsia",https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709
Stomach polyps,https://www.mayoclinic.org/diseases-conditions/stomach-polyps/symptoms-causes/syc-20377992
"Stomatodynia, also known as
Burning mouth syndrome",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
"Stool holding, also known as
Encopresis",https://www.mayoclinic.org/diseases-conditions/encopresis/symptoms-causes/syc-20354494
"Strawberry hemangioma, also known as
Hemangioma",https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334
Strep throat,https://www.mayoclinic.org/diseases-conditions/strep-throat/symptoms-causes/syc-20350338
"Stress cardiomyopathy, also known as
Broken heart syndrome",https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
Stress fractures,https://www.mayoclinic.org/diseases-conditions/stress-fractures/symptoms-causes/syc-20354057
Stress incontinence,https://www.mayoclinic.org/diseases-conditions/stress-incontinence/symptoms-causes/syc-20355727
Stretch marks,https://www.mayoclinic.org/diseases-conditions/stretch-marks/symptoms-causes/syc-20351139
Stroke,https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
"Stump pain, also known as
Phantom pain",https://www.mayoclinic.org/diseases-conditions/phantom-pain/symptoms-causes/syc-20376272
"Stump pain, also known as
Residual limb pain",https://www.mayoclinic.org/diseases-conditions/residual-limb-pain/cdc-20447167
Stuttering,https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572
Stye (sty),https://www.mayoclinic.org/diseases-conditions/sty/symptoms-causes/syc-20378017
Subarachnoid hemorrhage,https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009
Subconjunctival hemorrhage (broken blood vessel in eye),https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826
"Subfertility, also known as
Infertility",https://www.mayoclinic.org/diseases-conditions/infertility/symptoms-causes/syc-20354317
Sudden cardiac arrest,https://www.mayoclinic.org/diseases-conditions/sudden-cardiac-arrest/symptoms-causes/syc-20350634
Sudden infant death syndrome (SIDS),https://www.mayoclinic.org/diseases-conditions/sudden-infant-death-syndrome/symptoms-causes/syc-20352800
"Suicide, also known as
Suicide and suicidal thoughts",https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048
Suicide and suicidal thoughts,https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048
Sun allergy,https://www.mayoclinic.org/diseases-conditions/sun-allergy/symptoms-causes/syc-20378077
"Sun poisoning, also known as
Polymorphous light eruption",https://www.mayoclinic.org/diseases-conditions/polymorphous-light-eruption/symptoms-causes/syc-20355868
Sunburn,https://www.mayoclinic.org/diseases-conditions/sunburn/symptoms-causes/syc-20355922
"Sunken chest, also known as
Pectus excavatum",https://www.mayoclinic.org/diseases-conditions/pectus-excavatum/symptoms-causes/syc-20355483
"Supranuclear palsy, also known as
Progressive supranuclear palsy",https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659
Supraventricular tachycardia,https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243
Suspicious breast lumps,https://www.mayoclinic.org/diseases-conditions/suspicious-breast-lumps/symptoms-causes/syc-20352786
"SVT, also known as
Supraventricular tachycardia",https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243
Sweating and body odor,https://www.mayoclinic.org/diseases-conditions/sweating-and-body-odor/symptoms-causes/syc-20353895
"Sweating, abnormally excessive, also known as
Hyperhidrosis",https://www.mayoclinic.org/diseases-conditions/hyperhidrosis/symptoms-causes/syc-20367152
Sweet's syndrome,https://www.mayoclinic.org/diseases-conditions/sweets-syndrome/symptoms-causes/syc-20351117
Swimmer's ear,https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682
Swimmer's itch,https://www.mayoclinic.org/diseases-conditions/swimmers-itch/symptoms-causes/syc-20355043
Swollen knee,https://www.mayoclinic.org/diseases-conditions/swollen-knee/symptoms-causes/syc-20378129
Swollen lymph nodes,https://www.mayoclinic.org/diseases-conditions/swollen-lymph-nodes/symptoms-causes/syc-20353902
"Syndrome X, also known as
Metabolic syndrome",https://www.mayoclinic.org/diseases-conditions/metabolic-syndrome/symptoms-causes/syc-20351916
"Synostosis, also known as
Craniosynostosis",https://www.mayoclinic.org/diseases-conditions/craniosynostosis/symptoms-causes/syc-20354513
Synovial sarcoma,https://www.mayoclinic.org/diseases-conditions/synovial-sarcoma/cdc-20387747
Syphilis,https://www.mayoclinic.org/diseases-conditions/syphilis/symptoms-causes/syc-20351756
Syringomyelia,https://www.mayoclinic.org/diseases-conditions/syringomyelia/symptoms-causes/syc-20354771
Systemic capillary leak syndrome,https://www.mayoclinic.org/diseases-conditions/systemic-capillary-leak-syndrome/symptoms-causes/syc-20378147
"Systemic lupus erythematosus, also known as
Lupus",https://www.mayoclinic.org/diseases-conditions/lupus/symptoms-causes/syc-20365789
Systemic mastocytosis,https://www.mayoclinic.org/diseases-conditions/systemic-mastocytosis/symptoms-causes/syc-20352859
"Systemic sclerosis, also known as
Scleroderma",https://www.mayoclinic.org/diseases-conditions/scleroderma/symptoms-causes/syc-20351952
Tachycardia,https://www.mayoclinic.org/diseases-conditions/tachycardia/symptoms-causes/syc-20355127
Takayasu's arteritis,https://www.mayoclinic.org/diseases-conditions/takayasus-arteritis/symptoms-causes/syc-20351335
"Takotsubo cardiomyopathy, also known as
Broken heart syndrome",https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
Tapeworm infection,https://www.mayoclinic.org/diseases-conditions/tapeworm/symptoms-causes/syc-20378174
"TAPVR, also known as
Total anomalous pulmonary venous return (TAPVR)",https://www.mayoclinic.org/diseases-conditions/total-anomalous-pulmonary-venous-return/cdc-20385613
Tay-Sachs disease,https://www.mayoclinic.org/diseases-conditions/tay-sachs-disease/symptoms-causes/syc-20378190
"TB, also known as
Tuberculosis",https://www.mayoclinic.org/diseases-conditions/tuberculosis/symptoms-causes/syc-20351250
"TBI, also known as
Traumatic brain injury",https://www.mayoclinic.org/diseases-conditions/traumatic-brain-injury/symptoms-causes/syc-20378557
"Tears, decreased production, also known as
Dry eyes",https://www.mayoclinic.org/diseases-conditions/dry-eyes/symptoms-causes/syc-20371863
Teen depression,https://www.mayoclinic.org/diseases-conditions/teen-depression/symptoms-causes/syc-20350985
"Teeth grinding, also known as
Bruxism (teeth grinding)",https://www.mayoclinic.org/diseases-conditions/bruxism/symptoms-causes/syc-20356095
