,disease,link,overview,symptoms,remedies
390,Somatic symptom disorder,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,"Somatic symptom disorder is characterized by an extreme focus on physical symptoms — such as pain or fatigue — that causes major emotional distress and problems functioning. You may or may not have another diagnosed medical condition associated with these symptoms, but your reaction to the symptoms is not normal.","['Specific sensations, such as pain or shortness of breath, or more general symptoms, such as fatigue or weakness', ""Unrelated to any medical cause that can be identified, or related to a medical condition such as cancer or heart disease, but more significant than what's usually expected"", 'A single symptom, multiple symptoms or varying symptoms', 'Mild, moderate or severe']","['Work with your care providers. Work with your medical care provider and mental health professional to determine a regular schedule for visits to discuss your concerns and build a trusting relationship. Also discuss setting reasonable limits on tests, evaluations and specialist referrals. Avoid seeking advice from multiple doctors or emergency room visits that can make your care more difficult to coordinate and may subject you to duplicate testing.', 'Practice stress management and relaxation techniques. Learning stress management and relaxation techniques, such as progressive muscle relaxation, may help improve symptoms.', 'Get physically active. A graduated activity program may have a calming effect on your mood, improve your physical symptoms and help improve your physical function.', ""Participate in activities. Stay involved in your work and in social and family activities. Don't wait until your symptoms are resolved to participate."", 'Avoid alcohol and recreational drugs. Substance use can make your care more difficult. Talk to your health care provider if you need help quitting.']"
391,"Somnambulism, also known as
Sleepwalking",https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,"Sleepwalking — also known as somnambulism — involves getting up and walking around while in a state of sleep. More common in children than adults, sleepwalking is usually outgrown by the teen years. Isolated incidents of sleepwalking often don't signal any serious problems or require treatment. However, recurrent sleepwalking may suggest an underlying sleep disorder.","['Get out of bed and walk around', 'Sit up in bed and open his or her eyes', 'Have a glazed, glassy-eyed expression', 'Not respond or communicate with others', 'Be difficult to wake up during an episode', 'Be disoriented or confused for a short time after being awakened', 'Not remember the episode in the morning', 'Have problems functioning during the day because of disturbed sleep', 'Have sleep terrors in addition to sleepwalking']","[""Make the environment safe. If sleepwalking has led to injuries or may do so, consider these precautions: Close and lock all windows and exterior doors before bedtime. You might even lock interior doors or place alarms or bells on the doors. Block doorways or stairways with a gate, and move electrical cords and other tripping hazards out of the way. Sleep in a ground-floor bedroom, if possible. Place sharp or fragile objects out of reach, and lock up all weapons. If your child sleepwalks, don't let him or her sleep in a bunk bed."", ""Gently lead the person sleepwalking to bed. It's not necessary to wake up the person. Although it's not dangerous to the person to be awakened, it can be disruptive if he or she becomes confused and disoriented, and possibly agitated."", ""Get adequate sleep. Fatigue can contribute to sleepwalking. If you're sleep deprived, try an earlier bedtime, a more regular sleep schedule or a short nap, especially for toddlers. If possible, avoid sleep-time noises or other stimuli that could interrupt sleep."", 'Establish a regular, relaxing routine before bedtime. Do quiet, calming activities before bed, such as reading books, doing puzzles or soaking in a warm bath. Meditation or relaxation exercises may help, too. Make the bedroom comfortable and quiet for sleep.', ""Put stress in its place. Identify the issues that cause stress and ways to handle the stress. Talk about what's bothering you. Or if your child sleepwalks and seems anxious or stressed, talk with him or her about any concerns. A mental health professional can help."", 'Look for a pattern. For several nights, note — or have another person in your home note — how many minutes after bedtime a sleepwalking episode occurs. If the timing is fairly consistent, this information is useful in planning anticipatory awakenings.', ""Avoid alcohol. Drinking alcohol can interfere with a good night's sleep and may be a trigger for sleepwalking.""]"
392,Sore throat,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635,"A sore throat is pain, scratchiness or irritation of the throat that often worsens when you swallow. The most common cause of a sore throat (pharyngitis) is a viral infection, such as a cold or the flu. A sore throat caused by a virus resolves on its own.","['Pain or a scratchy sensation in the throat', 'Pain that worsens with swallowing or talking', 'Difficulty swallowing', 'Sore, swollen glands in your neck or jaw', 'Swollen, red tonsils', 'White patches or pus on your tonsils', 'A hoarse or muffled voice']","['Rest. Get plenty of sleep. Rest your voice, too.', 'Drink fluids. Fluids keep the throat moist and prevent dehydration. Avoid caffeine and alcohol, which can dehydrate you.', ""Try comforting foods and beverage. Warm liquids — broth, caffeine-free tea or warm water with honey — and cold treats such as ice pops can soothe a sore throat. Don't give honey to children younger than age 1."", 'Gargle with saltwater. A saltwater gargle of 1/4 to 1/2 teaspoon (1250 to 2500 milligrams) of table salt to 4 to 8 ounces (120 to 240 milliliters) of warm water can help soothe a sore throat. Children older than 6 and adults can gargle the solution and then spit it out.', ""Humidify the air. Use a cool-air humidifier to eliminate dry air that may further irritate a sore throat, being sure to clean the humidifier regularly so it doesn't grow mold or bacteria. Or sit for several minutes in a steamy bathroom."", ""Consider lozenges or hard candy. Either can soothe a sore throat, but don't give them to children age 4 and younger because of choking risk."", 'Avoid irritants. Keep your home free from cigarette smoke and cleaning products that can irritate the throat.', ""Stay at home until you're no longer sick. This can help protect others from catching a cold or other virus.""]"
393,"Spasmodic torticollis, also known as
Cervical dystonia",https://www.mayoclinic.org/diseases-conditions/cervical-dystonia/symptoms-causes/syc-20354123,"Cervical dystonia, also called spasmodic torticollis, is a painful condition in which your neck muscles contract involuntarily, causing your head to twist or turn to one side. Cervical dystonia can also cause your head to uncontrollably tilt forward or backward.","['Chin toward shoulder', 'Ear toward shoulder', 'Chin straight up', 'Chin straight down']",[]
394,Specific phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,"Specific phobias are an overwhelming and unreasonable fear of objects or situations that pose little real danger but provoke anxiety and avoidance. Unlike the brief anxiety you may feel when giving a speech or taking a test, specific phobias are long lasting, cause intense physical and psychological reactions, and can affect your ability to function normally at work, at school or in social settings.","['Situations, such as airplanes, enclosed spaces or going to school', 'Nature, such as thunderstorms or heights', 'Animals or insects, such as dogs or spiders', 'Blood, injection or injury, such as needles, accidents or medical procedures', 'Others, such as choking, vomiting, loud noises or clowns']","['Mindfulness strategies may be helpful in learning how to tolerate anxiety and reduce avoidance behaviors.', 'Relaxation techniques, such as deep breathing, progressive muscle relaxation or yoga, may help cope with anxiety and stress.', 'Physical activity and exercise may be helpful in managing anxiety associated with specific phobias.']"
395,"Specific reading disability, also known as
Dyslexia",https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552,"Dyslexia is a learning disorder that involves difficulty reading due to problems identifying speech sounds and learning how they relate to letters and words (decoding). Also called a reading disability, dyslexia is a result of individual differences in areas of the brain that process language.","['Late talking', 'Learning new words slowly', 'Problems forming words correctly, such as reversing sounds in words or confusing words that sound alike', 'Problems remembering or naming letters, numbers and colors', 'Difficulty learning nursery rhymes or playing rhyming games']",[]
396,Spermatocele,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829,"A spermatocele (SPUR-muh-toe-seel) is an abnormal sac (cyst) that develops in the epididymis — the small, coiled tube located on the upper testicle that collects and transports sperm. Noncancerous and generally painless, a spermatocele usually is filled with milky or clear fluid that might contain sperm.","['Pain or discomfort in the affected testicle', 'Heaviness in the testicle with the spermatocele', 'Fullness behind and above the testicle']",[]
397,Spider bites,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371,"Spider bites are usually harmless, and spiders don't usually bite unless threatened.","['Redness, pain and swelling. You might have pain and swelling around the bite, which can spread into your abdomen, back or chest.', 'Cramping. You might have severe abdominal rigidity or cramping, which is sometimes mistaken for appendicitis or a ruptured appendix.', 'Nausea, vomiting, tremors or sweating. You might experience nausea, vomiting, tremors or sweating alone or in combination.']",[]
398,Spina bifida,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,"Spina bifida is a birth defect that occurs when the spine and spinal cord don't form properly. It's a type of neural tube defect. The neural tube is the structure in a developing embryo that eventually becomes the baby's brain, spinal cord and the tissues that enclose them.","[""Spina bifida occulta. Typically, there aren't any signs or symptoms because the spinal nerves aren't involved. But you can sometimes see signs on the newborn's skin above the spinal problem, including a tuft of hair, a small dimple or a birthmark. Sometimes, these skin marks can be signs of an underlying spinal cord issue that can be discovered with MRI or spinal ultrasound in a newborn."", 'Meningocele. This type may cause problems with bladder and bowel function.', 'Myelomeningocele. In this severe type of spina bifida:', 'The spinal canal remains open along several vertebrae in the lower or middle back', 'Both the membranes and the spinal cord or nerves protrude at birth, forming a sac', 'Tissues and nerves usually are exposed, though sometimes skin covers the sac']",[]
399,Spinal arteriovenous malformation (AVM),https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,"Spinal arteriovenous malformation (AVM) is a tangle of blood vessels on, in or near the spinal cord. Without treatment, this rare condition can permanently damage the spinal cord.","['Problems with walking or climbing stairs', 'Numbness, tingling or sudden pain in the legs', 'Weakness on one or both sides of the body']",[]
400,Spinal cord injury,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890,"A spinal cord injury — damage to any part of the spinal cord or nerves at the end of the spinal canal (cauda equina) — often causes permanent changes in strength, sensation and other body functions below the site of the injury.","['Complete. If all feeling (sensory) and all ability to control movement (motor function) are lost below the spinal cord injury, your injury is called complete.', 'Incomplete. If you have some motor or sensory function below the affected area, your injury is called incomplete. There are varying degrees of incomplete injury.']",[]
401,Spinal cord tumor,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,"A spinal tumor is a growth that develops within your spinal canal or within the bones of your spine. A spinal cord tumor, also called an intradural tumor, is a spinal tumor that that begins within the spinal cord or the covering of the spinal cord (dura). A tumor that affects the bones of the spine (vertebrae) is called a vertebral tumor.","['Pain at the site of the tumor due to tumor growth', 'Back pain, often radiating to other parts of your body', 'Feeling less sensitive to pain, heat and cold', 'Loss of bowel or bladder function', 'Difficulty walking, sometimes leading to falls', ""Back pain that's worse at night"", 'Loss of sensation or muscle weakness, especially in your arms or legs', 'Muscle weakness , which may be mild or severe, in different parts of your body']",[]
402,"Spinal curvature, also known as
Scoliosis",https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716,"Scoliosis is a sideways curvature of the spine that most often is diagnosed in adolescents. While scoliosis can occur in people with conditions such as cerebral palsy and muscular dystrophy, the cause of most childhood scoliosis is unknown.","['Uneven shoulders', 'One shoulder blade that appears more prominent than the other', 'Uneven waist', 'One hip higher than the other', 'One side of the rib cage jutting forward', 'A prominence on one side of the back when bending forward']","['Chiropractic manipulation', 'Soft braces', 'Electrical stimulation of muscles', 'Dietary supplements']"
403,Spinal headaches,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913,"Spinal headaches are a fairly common complication in those who undergo a spinal tap (lumbar puncture) or spinal anesthesia. Both procedures require a puncture of the membrane that surrounds the spinal cord and, in the lower spine, the lumbar and sacral nerve roots.","['Dull, throbbing pain that varies in intensity from mild to very severe', 'Pain that typically gets worse when you sit up or stand and decreases or goes away when you lie down']",[]
404,Spinal stenosis,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,Spinal stenosis happens when the space inside the backbone is too small. This can put pressure on the spinal cord and nerves that travel through the spine. Spinal stenosis occurs most often in the lower back and the neck.,"['Numbness', 'Tingling or weakness in a hand, leg, foot or arm', 'Problems with walking and balance', 'Neck pain', 'Problems with the bowel or bladder']","['Pain relievers. Medications you can buy without a prescription — such as aspirin, ibuprofen (Advil, Motrin IB, others), naproxen sodium (Aleve, others) and acetaminophen (Tylenol, others) — can help reduce pain and inflammation.', 'Weight loss. Losing excess weight can reduce pain by taking some stress off the lower back.', 'Exercise. Stretching and strengthening exercises may help relieve symptoms. Talk with your health care team about what exercises are safe to do at home.', 'Walking aids. In addition to providing stability, canes and walkers can help relieve pain by allowing you to bend forward while walking.']"
405,"Splenomegaly, also known as
Enlarged spleen (splenomegaly)",https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326,"Your spleen is an organ that sits just below your left rib cage. Many conditions — including infections, liver disease and some cancers — can cause an enlarged spleen. An enlarged spleen is also known as splenomegaly (spleh-no-MEG-uh-lee).","['Pain or fullness in the left upper belly that can spread to the left shoulder', 'A feeling of fullness without eating or after eating a small amount because the spleen is pressing on your stomach', 'Low red blood cells (anemia)', 'Frequent infections', 'Bleeding easily']",[]
406,"Spondylosis, cervical, also known as
Cervical spondylosis",https://www.mayoclinic.org/diseases-conditions/cervical-spondylosis/symptoms-causes/syc-20370787,"Cervical spondylosis is a general term for age-related wear and tear affecting the spinal disks in your neck. As the disks dehydrate and shrink, signs of osteoarthritis develop, including bony projections along the edges of bones (bone spurs).","['Tingling, numbness and weakness in the arms, hands, legs or feet', 'Lack of coordination and difficulty walking', 'Loss of bladder or bowel control']","['Regular exercise. Maintaining activity will help speed recovery, even if you have to temporarily modify some of your exercises because of neck pain. People who walk daily are less likely to experience neck and low back pain.', 'Pain relievers you can buy without a prescription. Ibuprofen (Advil, Motrin IB, others), naproxen sodium (Aleve) or acetaminophen (Tylenol, others) is often enough to control the pain associated with cervical spondylosis.', 'Heat or ice. Applying heat or ice to your neck can ease sore neck muscles.', 'Soft neck brace. The brace allows your neck muscles to rest. However, a neck brace should be worn for only short periods of time because it can eventually weaken neck muscles and cause neck stiffness.']"
407,Spontaneous coronary artery dissection (SCAD),https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,Spontaneous coronary artery dissection — sometimes referred to as SCAD — is an emergency condition that occurs when a tear forms in a blood vessel in the heart.,"['Chest pain', 'A rapid heartbeat or fluttery feeling in the chest', 'Pain in the arms, shoulders, back or jaw', 'Shortness of breath', 'Sweating', 'Unusual, extreme tiredness', 'Nausea', 'Dizziness']",[]
408,Sprained ankle,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225,"A sprained ankle is an injury that occurs when you roll, twist or turn your ankle in an awkward way. This can stretch or tear the tough bands of tissue (ligaments) that help hold your ankle bones together.","['Pain, especially when you bear weight on the affected foot', 'Tenderness when you touch the ankle', 'Swelling', 'Bruising', 'Restricted range of motion', 'Instability in the ankle', 'Popping sensation or sound at the time of injury']",[]
409,Sprains,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,A sprain is a stretching or tearing of ligaments — the tough bands of fibrous tissue that connect two bones together in your joints. The most common location for a sprain is in your ankle.,"['Pain', 'Swelling', 'Bruising', 'Limited ability to move the affected joint', 'Hearing or feeling a ""pop"" in your joint at the time of injury']",[]
410,Squamous cell carcinoma of the skin,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480,Squamous cell carcinoma of the skin is a common form of skin cancer that develops in the squamous cells that make up the middle and outer layers of the skin.,"['A firm, red nodule', 'A flat sore with a scaly crust', 'A new sore or raised area on an old scar or ulcer', 'A rough, scaly patch on your lip that may evolve to an open sore', 'A red sore or rough patch inside your mouth', 'A red, raised patch or wartlike sore on or in the anus or on your genitals']",[]
411,Stage 4 prostate cancer,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966,Stage 4 prostate cancer is cancer that begins in the prostate and spreads to nearby lymph nodes or to other areas of the body.,"['Painful urination', 'Decreased force in the stream of urine', 'Blood in the semen', 'Bone pain', 'Swelling in the legs', 'Fatigue']",[]
412,"Stammering, also known as
Stuttering",https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572,"Stuttering — also called stammering or childhood-onset fluency disorder — is a speech disorder that involves frequent and significant problems with normal fluency and flow of speech. People who stutter know what they want to say, but have difficulty saying it. For example, they may repeat or prolong a word, a syllable, or a consonant or vowel sound. Or they may pause during speech because they've reached a problematic word or sound.","['Difficulty starting a word, phrase or sentence', 'Prolonging a word or sounds within a word', 'Repetition of a sound, syllable or word', 'Brief silence for certain syllables or words, or pauses within a word (broken word)', 'Addition of extra words such as ""um"" if difficulty moving to the next word is anticipated', 'Excess tension, tightness, or movement of the face or upper body to produce a word', 'Anxiety about talking', 'Limited ability to effectively communicate']",[]
413,Staph infections,https://www.mayoclinic.org/diseases-conditions/staph-infections/symptoms-causes/syc-20356221,"Staph infections are caused by staphylococcus bacteria. These types of germs are commonly found on the skin or in the nose of many healthy people. Most of the time, these bacteria cause no problems or cause relatively minor skin infections.","['Boils. The most common type of staph infection is the boil. This is a pocket of pus that develops in a hair follicle or oil gland. The skin over the infected area usually becomes red and swollen.\nIf a boil breaks open, it will probably drain pus. Boils occur most often under the arms or around the groin or buttocks.', 'Impetigo. This contagious, often painful rash can be caused by staph bacteria. Impetigo usually has large blisters that may ooze fluid and develop a honey-colored crust.', 'Cellulitis. Cellulitis is an infection of the deeper layers of skin. It causes redness and swelling on the surface of your skin. Sores or areas of oozing discharge may develop, too.', 'Staphylococcal scalded skin syndrome. Toxins produced by the staph bacteria may cause staphylococcal scalded skin syndrome. Affecting mostly babies and children, this condition includes a fever, a rash and sometimes blisters. When the blisters break, the top layer of skin comes off. This leaves a red, raw surface that looks like a burn.']",[]
414,"STDs, also known as
Sexually transmitted diseases (STDs)",https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240,"Sexually transmitted diseases (STDs) — or sexually transmitted infections (STIs) — are generally acquired by sexual contact. The bacteria, viruses or parasites that cause sexually transmitted diseases may pass from person to person in blood, semen, or vaginal and other bodily fluids.","['Sores or bumps on the genitals or in the oral or rectal area', 'Painful or burning urination', 'Discharge from the penis', 'Unusual or odorous vaginal discharge', 'Unusual vaginal bleeding', 'Pain during sex', 'Sore, swollen lymph nodes, particularly in the groin but sometimes more widespread', 'Lower abdominal pain', 'Fever', 'Rash over the trunk, hands or feet']",[]
415,"Steele-Richardson-Olszewski syndrome, also known as
Progressive supranuclear palsy",https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659,"Progressive supranuclear palsy is an uncommon brain disorder that causes serious problems with walking, balance and eye movements, and later with swallowing. The disorder results from deterioration of cells in areas of your brain that control body movement, coordination, thinking and other important functions. Progressive supranuclear palsy is also called Steele-Richardson-Olszewski syndrome.","['A loss of balance while walking. A tendency to fall backward can occur very early in the disease.', 'An inability to aim your eyes properly. You may not be able to look downward, or experience blurring and double vision. This difficulty with focusing the eyes can make some people spill food or appear disinterested in conversation because of poor eye contact.']","['Use eye drops multiple times a day to help ease dry eyes that can occur as a result of problems with blinking or persistent tearing.', 'Install grab bars in hallways and bathrooms, to help you avoid falls.', 'Use a walker that is weighted, to help prevent falling backward.', 'Remove small area rugs or other items that are hard to see without looking downward.', ""Don't climb stairs.""]"
416,"Stein-Leventhal syndrome, also known as
Polycystic ovary syndrome (PCOS)",https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439,"Polycystic ovary syndrome (PCOS) is a problem with hormones that happens during the reproductive years. If you have PCOS, you may not have periods very often. Or you may have periods that last many days. You may also have too much of a hormone called androgen in your body.","[""Irregular periods. Having few menstrual periods or having periods that aren't regular are common signs of PCOS. So is having periods that last for many days or longer than is typical for a period. For example, you might have fewer than nine periods a year. And those periods may occur more than 35 days apart. You may have trouble getting pregnant."", 'Too much androgen. High levels of the hormone androgen may result in excess facial and body hair. This is called hirsutism. Sometimes, severe acne and male-pattern baldness can happen, too.', 'Polycystic ovaries. Your ovaries might be bigger. Many follicles containing immature eggs may develop around the edge of the ovary. The ovaries might not work the way they should.']","['Stay at a healthy weight. Weight loss can lower insulin and androgen levels. It also may restore ovulation. Ask your health care provider about a weight-control program, if you need one. Meet with a registered dietitian for help in reaching weight-loss goals.', 'Limit carbohydrates. High-carbohydrate diets might make insulin levels go higher. Ask your provider if a low-carbohydrate diet could help if you have PCOS. Choose complex carbohydrates, which raise your blood sugar levels more slowly. Complex carbohydrates are found in fruits, vegetables, whole grains and cooked dry beans and peas.', 'Be active. Exercise helps lower blood sugar levels. If you have PCOS, increasing your daily activity and getting regular exercise may treat or even prevent insulin resistance. Being active may also help you keep your weight under control and avoid developing diabetes.']"
417,"Stenosing tenosynovitis, also known as
Trigger finger",https://www.mayoclinic.org/diseases-conditions/trigger-finger/symptoms-causes/syc-20365100,Trigger finger is a condition in which one of your fingers gets stuck in a bent position. Your finger may bend or straighten with a snap — like a trigger being pulled and released.,"['Finger stiffness, particularly in the morning', 'A popping or clicking sensation as you move your finger', 'Tenderness or a bump (nodule) in the palm at the base of the affected finger', 'Finger catching or locking in a bent position, which suddenly pops straight', 'Finger locked in a bent position, which you are unable to straighten']",[]
418,"Stenosis, aortic valve, also known as
Aortic valve stenosis",https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139,Aortic valve stenosis — or aortic stenosis — is a type of heart valve disease (valvular heart disease). The valve between the lower left heart chamber and the body's main artery (aorta) is narrowed and doesn't open fully. This reduces or blocks blood flow from the heart to the aorta and to the rest of the body.,"['An irregular heart sound (heart murmur) heard through a stethoscope', 'Chest pain (angina) or tightness with activity', 'Feeling faint or dizzy or fainting with activity', 'Shortness of breath, especially with activity', 'Fatigue, especially during times of increased activity', 'Rapid, fluttering heartbeat (palpitations)', 'Not eating enough (mainly in children with aortic valve stenosis)', 'Not gaining enough weight (mainly in children with aortic valve stenosis)']","[""Don't smoke. If you smoke, quit. Ask your provider about resources to help you quit smoking. Joining a support group may be helpful."", 'Eat a heart-healthy diet. Eat a variety of fruits and vegetables, low-fat or fat-free dairy products, poultry, fish, and whole grains. Avoid saturated and trans fat, and excess salt and sugar.', ""Maintain a healthy weight. Aim to keep a healthy weight. Lose weight if you're overweight or have obesity. Losing just a few pounds can help reduce risk factors for heart disease. Talk to your provider about the weight that's best for you."", 'Get regular exercise. Exercise helps manage weight and control risk factors for heart disease. Aim to get about 30 minutes of physical activity, such as brisk walks, each day.', 'Manage stress. Find ways to help reduce emotional stress. Getting more exercise, practicing mindfulness, spending time with family and friends, and connecting with others in support groups are some ways to reduce stress.']"
419,"Stenosis, mitral valve, also known as
Mitral valve stenosis",https://www.mayoclinic.org/diseases-conditions/mitral-valve-stenosis/symptoms-causes/syc-20353159,"Mitral valve stenosis — sometimes called mitral stenosis — is a narrowing of the heart's mitral valve. This abnormal valve doesn't open properly, blocking blood flow into the main pumping chamber of your heart (left ventricle). Mitral valve stenosis can make you tired and short of breath, among other problems.","['Shortness of breath, especially with activity or when you lie down', 'Fatigue, especially during increased activity', 'Swollen feet or legs', 'Sensations of a rapid, fluttering heartbeat (palpitations)', 'Chest discomfort or chest pain', 'Coughing up blood', 'Dizziness or fainting', 'Heart murmur', 'Fluid buildup in the lungs', 'Irregular heart rhythms (arrhythmias)']","[""Limit salt. Salt in food and drinks may increase pressure on your heart. Avoid high-sodium foods. Don't add salt to food. Read food labels and ask for low-salt dishes when eating out."", 'Maintain a healthy weight. Ask your doctor what a healthy weight is for you.', 'Cut back on alcohol and other stimulants. Heavy alcohol use, caffeine, nicotine and other stimulants can cause your heart to beat faster and worsen arrhythmias.', ""Get regular exercise. How long and hard you're able to exercise may depend on the severity of your condition and the intensity of exercise. But everyone should engage in at least low-level, regular exercise. Ask your doctor for guidance before starting to exercise, especially if you're considering competitive sports."", 'Quit smoking. If you smoke, talk to your doctor about programs and medications that can help you quit.', ""See your doctor regularly. Have regular checkups with your cardiologist or primary care doctor. If you have frequent palpitations or feel your heart racing, get medical help. Fast heart rhythms that aren't treated can quickly get worse in people with mitral valve stenosis.""]"
420,"Stenosis, pulmonary valve, also known as
Pulmonary valve stenosis",https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/symptoms-causes/syc-20377034,"Pulmonary valve stenosis is a narrowing of the valve located between the lower right heart chamber (right ventricle) and the lung arteries (pulmonary arteries). In a narrowed heart valve, the valve flaps (cusps) may become thick or stiff. This reduces blood flow through the valve.","['A whooshing sound (murmur) that can be heard with a stethoscope', 'Fatigue', 'Shortness of breath, especially during activity', 'Chest pain', 'Loss of consciousness (fainting)']","['Quitting smoking', 'Eating a heart-healthy diet that includes fruits and vegetables, low-fat dairy products, whole grains, and lean meat', 'Maintaining a healthy weight', 'Getting regular exercise']"
421,"Stenosis, pyloric, also known as
Pyloric stenosis",https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/symptoms-causes/syc-20351416,Pyloric stenosis is an uncommon condition in infants that blocks food from entering the small intestine.,"['Vomiting after feeding. The baby may vomit forcefully, ejecting breast milk or formula up to several feet away (projectile vomiting). Vomiting might be mild at first and gradually become more severe as the pylorus opening narrows. The vomit may sometimes contain blood.', 'Persistent hunger. Babies who have pyloric stenosis often want to eat soon after vomiting.', ""Stomach contractions. You may notice wavelike contractions (peristalsis) that ripple across your baby's upper abdomen soon after feeding but before vomiting. This is caused by stomach muscles trying to force food through the narrowed pylorus."", ""Dehydration. Your baby might cry without tears or become lethargic. You might find yourself changing fewer wet diapers or diapers that aren't as wet as you expect."", 'Changes in bowel movements. Since pyloric stenosis prevents food from reaching the intestines, babies with this condition might be constipated.', 'Weight problems. Pyloric stenosis can keep a baby from gaining weight, and sometimes can cause weight loss.']",[]
422,"Stenosis, spinal, also known as
Spinal stenosis",https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,Spinal stenosis happens when the space inside the backbone is too small. This can put pressure on the spinal cord and nerves that travel through the spine. Spinal stenosis occurs most often in the lower back and the neck.,"['Numbness', 'Tingling or weakness in a hand, leg, foot or arm', 'Problems with walking and balance', 'Neck pain', 'Problems with the bowel or bladder']","['Pain relievers. Medications you can buy without a prescription — such as aspirin, ibuprofen (Advil, Motrin IB, others), naproxen sodium (Aleve, others) and acetaminophen (Tylenol, others) — can help reduce pain and inflammation.', 'Weight loss. Losing excess weight can reduce pain by taking some stress off the lower back.', 'Exercise. Stretching and strengthening exercises may help relieve symptoms. Talk with your health care team about what exercises are safe to do at home.', 'Walking aids. In addition to providing stability, canes and walkers can help relieve pain by allowing you to bend forward while walking.']"
423,Stevens-Johnson syndrome,https://www.mayoclinic.org/diseases-conditions/stevens-johnson-syndrome/symptoms-causes/syc-20355936,"Stevens-Johnson syndrome (SJS) is a rare, serious disorder of the skin and mucous membranes. It's usually a reaction to medication that starts with flu-like symptoms, followed by a painful rash that spreads and blisters. Then the top layer of affected skin dies, sheds and begins to heal after several days.","['Fever', 'A sore mouth and throat', 'Fatigue', 'Burning eyes']","['Know what caused your reaction. If your condition was caused by a medication, learn its name and that of others like it. Avoid them.', 'Inform your health care providers. Tell all your health care providers that you have a history of Stevens-Johnson syndrome. If the reaction was caused by a medication, tell them which one.', 'Wear a medical information bracelet or necklace. Have information about your condition and what caused it inscribed on a medical information bracelet or necklace. Always wear it.']"
424,Stickler syndrome,https://www.mayoclinic.org/diseases-conditions/stickler-syndrome/symptoms-causes/syc-20354067,"Stickler syndrome is a genetic disorder that can cause serious vision, hearing and joint problems. Also known as hereditary progressive arthro-ophthalmopathy, Stickler syndrome is usually diagnosed during infancy or childhood.","['Eye problems. In addition to having severe nearsightedness, children who have Stickler syndrome often experience cataracts, glaucoma and retinal detachments.', 'Hearing difficulties. The extent of hearing loss varies among people who have Stickler syndrome. It usually affects the ability to hear high frequencies.', 'Bone and joint abnormalities. Children who have Stickler syndrome often have overly flexible joints and are more likely to develop abnormal curvatures of the spine, such as scoliosis. Osteoarthritis can begin in adolescence.']","['Try pain relievers. Over-the-counter drugs such as ibuprofen (Advil, Motrin IB, others) and naproxen sodium (Aleve) may help relieve joint swelling, stiffness and pain.', 'Avoid contact sports. Strenuous physical activity may stress the joints, and contact sports, such as football, may increase the risk of retinal detachment.', ""Seek educational help. Your child may have difficulty in school due to problems hearing or seeing. Your child's teachers need to be aware of his or her special needs.""]"
